WaferNo,RecipeID,Time,CarrierPressure(psi),PlatenSpeed(rpm),CarrierSpeed(rpm),SlurryFlowRate(mL/min),ConditionerPressure(psi),ConditionerSpeed(rpm),PolishTime(sec),Temperature(C),RemovalRate(A/min),Uniformity(%),Status
Wafer #7128,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1843,96.4,WARNING
Wafer #7129,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1835,96.4,WARNING
Wafer #7130,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7131,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1844,96.4,WARNING
Wafer #7132,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1848,96.4,WARNING
Wafer #7133,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7134,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1832,96.4,WARNING
Wafer #7135,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1837,96.4,WARNING
Wafer #7136,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7137,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1836,96.4,WARNING
Wafer #7138,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1845,96.4,WARNING
Wafer #7139,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1841,96.4,WARNING
Wafer #7140,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1844,96.4,WARNING
Wafer #7141,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7142,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1843,96.4,WARNING
Wafer #7143,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7144,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1848,96.4,WARNING
Wafer #7145,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1835,96.4,WARNING
Wafer #7146,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1847,96.4,WARNING
Wafer #7147,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1837,96.4,WARNING
Wafer #7148,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1838,96.4,WARNING
Wafer #7149,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1833,96.4,WARNING
Wafer #7150,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1846,96.4,WARNING
Wafer #7151,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1838,96.4,WARNING
Wafer #7152,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1837,96.4,WARNING
Wafer #7153,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7154,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1835,96.4,WARNING
Wafer #7155,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7156,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1839,96.4,WARNING
Wafer #7157,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1833,96.4,WARNING
Wafer #7158,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1835,96.4,WARNING
Wafer #7159,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1845,96.4,WARNING
Wafer #7160,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1834,96.4,WARNING
Wafer #7161,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1841,96.4,WARNING
Wafer #7162,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1835,96.4,WARNING
Wafer #7163,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1848,96.4,WARNING
Wafer #7164,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1835,96.4,WARNING
Wafer #7165,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7166,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1841,96.4,WARNING
Wafer #7167,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1842,96.4,WARNING
Wafer #7168,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7169,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1847,96.4,WARNING
Wafer #7170,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1847,96.4,WARNING
Wafer #7171,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1831,96.4,WARNING
Wafer #7172,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7173,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7174,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7175,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1844,96.4,WARNING
Wafer #7176,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1835,96.4,WARNING
Wafer #7177,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1838,96.4,WARNING
Wafer #7178,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1837,96.4,WARNING
Wafer #7179,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1838,96.4,WARNING
Wafer #7180,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1846,96.4,WARNING
Wafer #7181,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1848,96.4,WARNING
Wafer #7182,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1846,96.4,WARNING
Wafer #7183,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1840,96.4,WARNING
Wafer #7184,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1847,96.4,WARNING
Wafer #7185,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7186,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7187,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7188,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7189,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1841,96.4,WARNING
Wafer #7190,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1841,96.4,WARNING
Wafer #7191,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1845,96.4,WARNING
Wafer #7192,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1851,96.4,WARNING
Wafer #7193,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1836,96.4,WARNING
Wafer #7194,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1841,96.4,WARNING
Wafer #7195,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1837,96.4,WARNING
Wafer #7196,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1843,96.4,WARNING
Wafer #7197,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1843,96.4,WARNING
Wafer #7198,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1839,96.4,WARNING
Wafer #7199,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1843,96.4,WARNING
Wafer #7200,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1840,96.4,WARNING
Wafer #7201,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1846,96.4,WARNING
Wafer #7202,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1838,96.4,WARNING
Wafer #7203,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1832,96.4,WARNING
Wafer #7204,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1835,96.4,WARNING
Wafer #7205,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7206,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1851,96.4,WARNING
Wafer #7207,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1843,96.4,WARNING
Wafer #7208,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1837,96.4,WARNING
Wafer #7209,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1848,96.4,WARNING
Wafer #7210,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1841,96.4,WARNING
Wafer #7211,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1844,96.4,WARNING
Wafer #7212,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7213,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1839,96.4,WARNING
Wafer #7214,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1841,96.4,WARNING
Wafer #7215,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1843,96.4,WARNING
Wafer #7216,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1838,96.4,WARNING
Wafer #7217,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7218,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1850,96.4,WARNING
Wafer #7219,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1846,96.4,WARNING
Wafer #7220,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7221,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1843,96.4,WARNING
Wafer #7222,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1844,96.4,WARNING
Wafer #7223,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1833,96.4,WARNING
Wafer #7224,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1833,96.4,WARNING
Wafer #7225,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1850,96.4,WARNING
Wafer #7226,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1847,96.4,WARNING
Wafer #7227,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7228,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1837,96.4,WARNING
Wafer #7229,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7230,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1834,96.4,WARNING
Wafer #7231,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7232,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1837,96.4,WARNING
Wafer #7233,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1838,96.4,WARNING
Wafer #7234,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1848,96.4,WARNING
Wafer #7235,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1835,96.4,WARNING
Wafer #7236,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1843,96.4,WARNING
Wafer #7237,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1845,96.4,WARNING
Wafer #7238,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7239,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1844,96.4,WARNING
Wafer #7240,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1843,96.4,WARNING
Wafer #7241,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1846,96.4,WARNING
Wafer #7242,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1837,96.4,WARNING
Wafer #7243,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7244,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1843,96.4,WARNING
Wafer #7245,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1849,96.4,WARNING
Wafer #7246,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1832,96.4,WARNING
Wafer #7247,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7248,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1841,96.4,WARNING
Wafer #7249,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1835,96.4,WARNING
Wafer #7250,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1842,96.4,WARNING
Wafer #7251,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1841,96.4,WARNING
Wafer #7252,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1845,96.4,WARNING
Wafer #7253,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7254,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1843,96.4,WARNING
Wafer #7255,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1849,96.4,WARNING
Wafer #7256,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1831,96.4,WARNING
Wafer #7257,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7258,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7259,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7260,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1846,96.4,WARNING
Wafer #7261,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7262,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1837,96.4,WARNING
Wafer #7263,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1841,96.4,WARNING
Wafer #7264,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1837,96.4,WARNING
Wafer #7265,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1838,96.4,WARNING
Wafer #7266,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1838,96.4,WARNING
Wafer #7267,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1845,96.4,WARNING
Wafer #7268,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1844,96.4,WARNING
Wafer #7269,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1848,96.4,WARNING
Wafer #7270,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1848,96.4,WARNING
Wafer #7271,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1838,96.4,WARNING
Wafer #7272,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1841,96.4,WARNING
Wafer #7273,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1849,96.4,WARNING
Wafer #7274,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1841,96.4,WARNING
Wafer #7275,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1848,96.4,WARNING
Wafer #7276,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1844,96.4,WARNING
Wafer #7277,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1838,96.4,WARNING
Wafer #7278,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1851,96.4,WARNING
Wafer #7279,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1842,96.4,WARNING
Wafer #7280,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7281,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1836,96.4,WARNING
Wafer #7282,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7283,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1846,96.4,WARNING
Wafer #7284,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7285,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1843,96.4,WARNING
Wafer #7286,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1843,96.4,WARNING
Wafer #7287,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7288,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7289,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7290,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1848,96.4,WARNING
Wafer #7291,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1850,96.3,WARNING
Wafer #7292,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1834,96.4,WARNING
Wafer #7293,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1843,96.4,WARNING
Wafer #7294,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1832,96.4,WARNING
Wafer #7295,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1834,96.4,WARNING
Wafer #7296,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1847,96.4,WARNING
Wafer #7297,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1833,96.4,WARNING
Wafer #7298,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7299,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1843,96.4,WARNING
Wafer #7300,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1841,96.4,WARNING
Wafer #7301,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7302,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7303,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7304,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1841,96.4,WARNING
Wafer #7305,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7306,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.3,WARNING
Wafer #7307,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1838,96.4,WARNING
Wafer #7308,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1837,96.4,WARNING
Wafer #7309,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1845,96.4,WARNING
Wafer #7310,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1829,96.4,WARNING
Wafer #7311,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7312,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1833,96.4,WARNING
Wafer #7313,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1843,96.4,WARNING
Wafer #7314,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1849,96.4,WARNING
Wafer #7315,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1841,96.4,WARNING
Wafer #7316,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1846,96.4,WARNING
Wafer #7317,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1838,96.4,WARNING
Wafer #7318,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1848,96.4,WARNING
Wafer #7319,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1835,96.4,WARNING
Wafer #7320,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1847,96.4,WARNING
Wafer #7321,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1844,96.4,WARNING
Wafer #7322,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1844,96.4,WARNING
Wafer #7323,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7324,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1835,96.4,WARNING
Wafer #7325,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1838,96.4,WARNING
Wafer #7326,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1838,96.4,WARNING
Wafer #7327,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7328,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1848,96.4,WARNING
Wafer #7329,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1846,96.4,WARNING
Wafer #7330,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.7,1838,96.4,WARNING
Wafer #7331,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7332,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7333,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7334,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1849,96.4,WARNING
Wafer #7335,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1851,96.4,WARNING
Wafer #7336,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1843,96.4,WARNING
Wafer #7337,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1846,96.4,WARNING
Wafer #7338,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1846,96.4,WARNING
Wafer #7339,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7340,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7341,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1844,96.4,WARNING
Wafer #7342,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1839,96.4,WARNING
Wafer #7343,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1848,96.4,WARNING
Wafer #7344,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1835,96.4,WARNING
Wafer #7345,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1844,96.4,WARNING
Wafer #7346,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7347,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1838,96.4,WARNING
Wafer #7348,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1843,96.4,WARNING
Wafer #7349,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1841,96.4,WARNING
Wafer #7350,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1838,96.4,WARNING
Wafer #7351,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1841,96.4,WARNING
Wafer #7352,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1837,96.4,WARNING
Wafer #7353,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1842,96.4,WARNING
Wafer #7354,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.9,1838,96.4,WARNING
Wafer #7355,RCP-001,13:17:03,3.5,36,84,308,3.9,80,60,38.8,1836,96.4,WARNING
Wafer #7356,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1851,96.4,WARNING
Wafer #7357,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.9,1841,96.4,WARNING
Wafer #7358,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1844,96.4,WARNING
Wafer #7359,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1848,96.4,WARNING
Wafer #7360,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1845,96.4,WARNING
Wafer #7361,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1850,96.4,WARNING
Wafer #7362,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1843,96.4,WARNING
Wafer #7363,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.9,1837,96.4,WARNING
Wafer #7364,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1845,96.4,WARNING
Wafer #7365,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.9,1840,96.4,WARNING
Wafer #7366,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7367,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7368,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7369,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1840,96.4,WARNING
Wafer #7370,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.9,1837,96.4,WARNING
Wafer #7371,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.9,1842,96.4,WARNING
Wafer #7372,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1836,96.4,WARNING
Wafer #7373,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1844,96.4,WARNING
Wafer #7374,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7375,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1844,96.4,WARNING
Wafer #7376,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1833,96.4,WARNING
Wafer #7377,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1844,96.4,WARNING
Wafer #7378,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1843,96.4,WARNING
Wafer #7379,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1837,96.4,WARNING
Wafer #7380,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1845,96.4,WARNING
Wafer #7381,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1839,96.4,WARNING
Wafer #7382,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1845,96.4,WARNING
Wafer #7383,RCP-001,13:17:04,3.5,36,84,308,3.9,80,60,38.8,1847,96.4,WARNING
